precinct_text_name,Count
SA05,377
Sabetha City - Ward 1,450
Sabetha City - Ward 2,488
Sabetha City - Ward 3,460
Sabetha City - Ward 4,338
"Sabetha City, Morrill Twp",5
Sac - Soldier,821
Salem,234
Salem Twp,206
Salt Creek,83
Salt Creek 58,255
Salt Creek Township,36
Salt Springs Twp,197
Sand Creek TWP,29
Santa Fe Twp,130
Satanta 1,149
Satanta 2H124,628
Savonburg City,58
Sawmill Twp,14
SBC 110,446
Scandia Twp / Scandia,312
Scott City Ward 1,515
Scott City Ward 2,724
Scott City Ward 3,656
Scott City Ward 4,861
Scott Township,25
Scott Twp,198
Scott Twp Precinct Sc00010,619
Scottsville,22
SE,119
SE Center,30
Sedgwick,932
Sedgwick B4,138
Sedgwick B4 East-72,95
Seneca City - Ward 1,355
Seneca City - Ward 2,552
Seneca City - Ward 3,597
Seventy-six Twnshp,207
Severance City Precinct,50
Severance Country Precinct,121
Severy City,154
Seward Township 1,40
Seward Township 2,55
Seward Township 3,26
SH,1421
Shannon,995
Shannon Twp,195
Sharon Township Prct20,232
Shawnee 1-01,1227
Shawnee 1-02,870
Shawnee 1-03,941
Shawnee 1-04,778
Shawnee 1-05,1576
Shawnee 1-06,1221
Shawnee 1-07,1394
Shawnee 1-08,2226
Shawnee 1-09,353
Shawnee 1-10,449
Shawnee 1-11,1146
Shawnee 1-12,12
Shawnee 1-13,881
Shawnee 2-01,791
Shawnee 2-02,1178
Shawnee 2-03,1348
Shawnee 2-04,1320
Shawnee 2-05,691
Shawnee 2-06,835
Shawnee 2-07,867
Shawnee 2-08,802
Shawnee 2-09,719
Shawnee 2-10,723
Shawnee 2-11,881
Shawnee 2-12,542
Shawnee 2-13,517
Shawnee 3-01,957
Shawnee 3-02,1072
Shawnee 3-03,1567
Shawnee 3-04,1529
Shawnee 3-05,131
Shawnee 3-06,1547
Shawnee 3-07,1903
Shawnee 3-08,1368
Shawnee 3-09,1563
Shawnee 3-10,925
Shawnee 3-11,1714
Shawnee 3-12,611
Shawnee 4-01,1363
Shawnee 4-02,897
Shawnee 4-03,656
Shawnee 4-04,935
Shawnee 4-05,1674
Shawnee 4-06,1120
Shawnee 4-07,1483
Shawnee 4-08,491
Shawnee 4-09,2083
Shawnee 4-11,1014
Shawnee 4-12,254
Shawnee 4-13,272
Shell Rock Twp,121
Sheridan,227
Sheridan-Cherokee City,90
Sheridan Precinct,69
Sheridan Twp,67
Sheridan Twp Precinct Sh00011,193
Sherman,642
Sherman - Soldier,701
Sherman Precinct,105
Sherman Twp,606
Shermanville Township,25
Sherwood - Mission,561
Shiley Twp,20
Shiloh,217
Shirley,101
Silv Creek,410
Silverdale,259
Simpson,51
Sinclair Township,40
Sioux - Soldier,635
Sitka,39
Smelter,455
Smith Center City I,432
Smith Center City II,515
Smith Center City III,257
Smoky Hill Twp,248
Smoky Hill Twp Precinct 2,7
Smoky Hill Twp Precinct 3,145
Smoky Hill Twp Precinct 4,113
Smoky Hill Twp Precinct 5 H65,236
Smoky Hill Twp Precinct 5 H68,44
Smoky Hill Twp Precinct 6 H68,51
Smoky Township,51
Sodville Twp,69
Soldier,197
Soldier City,70
Solomon,75
Solomon City,688
Solomon Rapids Township,57
Solomon Township,37
Solomon1 - Prec 1,83
Solomon2 - Prec 1,32
South Arma,686
South Baldwin 62,1413
South Bend Twp,421
South Center,296
South Collyer Township,24
South Elsmore Twp,64
South Fifth,664
South Haven City,246
South Haven Twnshp,142
South Homestead Twp,259
South Hutch #1,511
South Hutch #2,734
South Hutch #3,475
South Iola Twp,402
South Marysville H6,1135
South Mission - Mission,500
South Monmouth - Monmouth,932
South Ogallah Township,68
South Roscoe,45
South Scott Township,1077
South Sedan,403
South Sherwood - Mission,584
South Tecumseh - Tecumseh,587
South Tioga East,207
South Tioga West Enclave B,10
South Tioga West Enclave C,1
South Tioga West Enclave H2,18
South Tioga West Enclave H7,2
South Tioga West H7,87
South Tioga West Part A H2,20
South Wakarusa 69A,876
South WaKeeney Township,52
South Wea,1175
South Wea Township ENC A,28
Southside Twp,115
Sp Creek,41
Spearville City,576
Spearville Twp,294
Speed City,31
Spivey,44
Spring Creek Twp,132
Spring Creek Twp.,93
Spring Hill 0-01,1896
Spring Hill 0-03,706
Spring Hill 0-04,3
Spring Hill 0-05,347
Spring Hill 0-08,204
Spring Hill 0-09,1005
Spring Hill City 1 H26,2119
Spring Hill City 2 H6,1
Spring Hill City 3 EXC B,164
Spring Hill Twp 0-01,445
Spring Hill Twp 0-02,2
Spring Hill Twp 0-03,125
Spring Hill Twp 0-04,22
Spring Hill Twp 0-05,26
Spring Hill Twp 0-07,384
Spring Hill Twp 0-08,2
Spring Hill Twp 0-09,1
Spring Hill Twp 0-10,623
Spring Hill Twp 0-11,3
Spring Hill Twp 0-12,5
Spring Twp,1143
Spring Valley Twp,189
Springdale Twnshp,274
Springdale/Alex,668
St Bridget Twp,68
St Bridget Twp/Summerfield,53
St Clere Twp,44
St Creek,90
St Francis,1367
St George H51,2197
St George H61,872
St Marys City,1845
St Marys Twp,795
STAN H5 S12,643
STAN H6,55
Stanton,756
Stanton Twp,36
Stanton Twp Precinct St00012,137
Star Twp.,126
Stateline Township,41
Sterling,85
Sterling East Ward,936
Sterling Twp,141
Sterling West Ward,600
Stinson Creek - Tecumseh,269
Stranger/Stranger H38,765
Stranger/Stranger H42,500
Strawberry Precinct,82
Sublette 1,703
Sublette 3H122,5
Sublette 3H124,376
Sugar Creek H6 S12,256
Sugar Creek H9,207
Summers Twp,127
Summit,158
Sumner,30
Sumner 59,459
Sumner Twnshp,85
Sumner Twp,42
Sun City Township Prct21,42
Sunflower - Mission,1128
Superior Twp,225
Swan Township,24
Swede Crk Twp,118
Sycamore Twp A,3
Sycamore Twp B,4
Sycamore Twp H11,613
Sylvan Grove City,186
Sylvia 60,48
Sylvia City 80,127
Syracuse 1,247
Syracuse 2,182
Syracuse 3,230
Syracuse 4,96
Syracuse 5,279
Talleyrand TWP,94
Taloga,84
Tampa,80
Ten Mile,1262
Tescott City,161
The Highlands 83,310
THEONI 122,95
Thomas,52
Tilden Twp,52
Timberhill Township,122
Timken City,41
Tipton,140
Tisdale,241
Toledo,236
Tonganoxie NO,2747
Tonganoxie Rural,2116
Tonganoxie SO,1313
Toronto City,171
Toronto Twp,198
Towanda,22
Towanda City/Towanda Twp,1924
Towanda Twp A,2
Towanda Twp C,3
Township #1,127
Township #10,124
Township #11-1,375
Township #11-2,1158
Township #12,114
Township #2,286
Township #3-1,68
Township #3-2,852
Township #4,24
Township #5,52
Township #6,69
Township #7,148
Township #8,225
Township #9,31
Township Eight,137
Township Five,431
Township Four,144
Township Nine,234
"Township One, Pct 1",222
"Township One, Pct 2",146
Township Seven,163
Township Six,79
Township Three,307
Township Two,535
Trenton Twp,58
Tribune City,562
Tribune Township,254
Trivoli,31
Troy 61,93
Troy City Precinct,627
Troy Country Precinct,510
Turkey Creek Township,75
Turkey Creek Twp,196
Turkey Creek Twp Prct22,13
Turon City 81,214
Twin Grove Twp,203
TWP - Cambria H71,316
TWP - Dayton H71,97
TWP - Elm Creek H107,443
TWP - Elm Creek H71,313
TWP - Eureka H69,458
TWP - Falun H69,198
TWP - Glendale H107,76
TWP - Greeley 2 H71,16
TWP - Greeley 3 H71,6
TWP - Greeley 4 H71,4
TWP - Greeley H71,615
TWP - Gypsum H69,129
TWP - Liberty H69,132
TWP - Ohio H107,219
TWP - Ohio H69,61
TWP - Pleasant Valley H107,271
TWP - Smoky Hill H107,147
TWP - Smoky Hill H69,35
TWP - Smoky Hill H69 Enclave,2
TWP - Smoky Hill H69 Enclave B,2
TWP - Smoky Hill H71 Exclave,7
TWP - Smoky View H69,659
TWP - Smolan H69,558
TWP - Solomon H71,261
TWP - Spring Creek H107,73
TWP - Spring Creek H69,204
TWP - Walnut H69,418
TWP - Washington H107 (307),5
TWP - Washington H69 (307),78
TWP - Washington H69 (400),26
Twp 1,200
Twp 10,40
Twp 10 Coats City,59
Twp 11 H114,91
Twp 11 H116,54
Twp 11 Sawyer City,66
Twp 12 H114 NE,32
Twp 12 H114 SE,347
Twp 12 H116 NW,61
Twp 12 H116 SW,244
Twp 2,54
Twp 3 East,97
Twp 3 West,118
Twp 4,109
Twp 5 East,208
Twp 5 West,85
Twp 6,250
Twp 6 East,139
Twp 6 Preston City,65
Twp 6 West,63
Twp 7 H114,46
Twp 7 H116,33
Twp 7 Iuka City,92
Twp 8,67
Twp 8 Byers City,24
Twp 9-2,61
Twp 9-3,77
Twp 9 Cullison City,57
UN01,1794
UN02,313
Union,292
Union 071,16
Union Center Township,62
Union Precinct,15
Union Township,40
Union Twp,904
Union Twsp.,40
Uniontown City,196
Urban Hills - Soldier,18
VA,793
Valley,194
Valley 110 Township,41
Valley 110 Township (Old 324),3
Valley 237 Township,3
Valley Center Twp,25
Valley Falls City,721
Valley H101,5
Valley H114,581
Valley Township,33
Valley Township Prct23,96
Valley Twp,318
Valley Twp Precinct Va00013,85
Valley Twp/Holyrood,301
Valverde Twnshp H80,91
Vaquero - Mission,454
VC11,1210
VC21,1152
VC31,1110
VC32,40
VC33,5
VC41,1196
VC42,333
VC44,14
Verbena - Mission,113
Verdigris TWP,111
Vermillion Twp/East,79
Vermillion Twp/East/Frankfort,268
Vermillion Twp/West,66
Vermillion Twp/West/Frankfort,254
Vernon,306
Vesper Township,66
VI,363
Vicksburg Township,21
Victor Twp,12
Victoria Twp,241
Vienna Twp,75
Vining,25
Vining City,2
Vinita,187
Vinland H117,563
Vinland H43,119
Vinland H5,293
Virgil City,42
Voltaire Township,134
Voorhees,117
VTD 000010 - Baxter Springs W1,593
VTD 000010 - Harrison Twp,46
VTD 000020 - Baxter Springs W2,616
VTD 000020 - Sharon Springs P1,234
VTD 000020 - SS Twp P3,36
VTD 000030 - Baxter Springs W3,1111
VTD 000030 - Sharon Springs P2,326
VTD 000030 - SS Twp P4,124
VTD 000040 - Wallace City,37
VTD 000040 - Wallace Twp,82
VTD 00004A - Baxter Springs W4,784
VTD 000050 - Cherokee,264
VTD 000050 - Weskan Twp,253
VTD 000060 - Columbus W1,359
VTD 000070 - Columbus W2,508
VTD 000080 - Columbus W3,444
VTD 000090 - Columbus W4,437
VTD 00010A - Columbus W5,397
VTD 000110 - Crawford,484
VTD 000120 - Galena W1,578
VTD 00013A - Galena W2,454
VTD 000140 - Galena W3,673
VTD 00015A - Galena W4,407
VTD 000170 - Garden / Lowell,1639
VTD 00018A - Garden / St Mines,542
VTD 000190 - Lola,226
VTD 000200 - Lowell,534
VTD 000210 - Lyon / Lyon,260
VTD 000220 - Mineral,149
VTD 000230 - Neosho / Faulkner,77
VTD 000240 - Neosho / Melrose,118
VTD 000250 - Pleasant View,430
VTD 000270 - Ross / Belleview,134
VTD 000280 - Ross / Roseland,176
VTD 000290 - Ross / W Mineral,185
VTD 00030A - Salamanca,420
VTD 000310 - Scammon W1,81
VTD 000320 - Scammon W2,110
VTD 000330 - Scammon W3,108
VTD 000340 - Shawnee,385
VTD 000350 - Sheridan,153
VTD 000360 - Sp Vly / Neutral,496
VTD 00037A - Sp Vly / Sp Vly,371
VTD 180010 - Weir City,428
W BU 110,342
W Cooper 056,48
W Eudora 50 City,1601
W FR 110,302
W Hibbard Twp,30
W Sawlog,29
W St John 004,296
W Wakarusa  66 H117,387
W Wakarusa 66 H44,3
W Wakarusa 66 H47,294
W. Center,78
W. Sibley,68
W.Meredith,13
WA/48,549
WA01,87
WA02,365
WA03,14
WA05,1
WA08,2
WA09,3
WA11,2
WA12,2
WA13,38
Wakarusa - Williamsport,716
WaKeeney City Central,419
WaKeeney City East,404
WaKeeney City West,440
WaKeeney Township,257
Wakefield,615
Waldo City,30
Waldo Twp CC2,37
Waldo Twp CC3,12
Waldron City,7
Walker Twp,286
Walnut,1015
Walnut-Albert Twp,154
Walnut-Hepler,40
Walnut-Olmitz Twp,120
Walnut 63,83
Walnut Creek Township,33
Walnut Enclave,6
Walnut Grove,260
Walnut Township,185
Walnut Twp,399
Walnut Twp 12,250
Walnut Twp 77,323
Walnut/Stranger H38,592
Walnut/Stranger H42,401
Walton,154
Walton A5,213
Walton Twnshp,136
Wamego City H51,3203
Wamego Twp H51,424
Wamego Twp H61,229
WARD 01 122-E,272
WARD 01 123-B,397
WARD 02 122,1135
WARD 02 123,21
WARD 03 123,1083
WARD 04 123,519
WARD 05 123,1649
WARD 06 122-A,228
WARD 06 122-B,4
WARD 06 122-C,531
WARD 06 123-F,982
WARD 07 123,711
WARD 08 123-F,1451
WARD 09 123,805
Ward 1,2776
Ward 1 Exclave City Lake,2
Ward 1 Precicnt 1,997
Ward 1 Precinct 1,574
Ward 1 Precinct 2,1682
Ward 1 Precinct 2 H65,315
Ward 1 Precinct 2 H68,113
Ward 1 Precinct 3 H65,297
Ward 1 Precinct 3 H68,297
Ward 1 Precinct 4,997
Ward 1 Precinct 5 H65,209
Ward 1 Precinct 5 H68,427
Ward 1 Precinct 6 H65,555
Ward 1 Precinct 6 H68,425
Ward 1 Precinct 7 H65,413
Ward 1 Precinct 7 H68,687
Ward 1 Precint 3,1066
WARD 10 123,595
WARD 11 123,850
WARD 12 123,762
WARD 13 123,696
WARD 14 123-A,317
WARD 14 123-B,629
WARD 15 123-A,637
WARD 15 123-B,646
WARD 16 123,1076
Ward 2,3772
Ward 2 Precinct 1 H65,140
Ward 2 Precinct 1 H68,108
Ward 2 Precinct 2,588
Ward 2 Precinct 3,121
Ward 2 Precinct 4,90
Ward 2 Precinct 5,538
Ward 2 Precinct 6,393
Ward 2 Precinct 7,902
Ward 2 Precinct 8,321
Ward 3,4304
Ward 3 Exclave Industrial Park,6
Ward 3 Precinct 1 H65,193
Ward 3 Precinct 1 H68,193
Ward 3 Precinct 2,787
Ward 3 Precinct 3,930
Ward 3 Precinct 4,420
Ward 4,586
Ward 4-1 H114 Comm 1,380
Ward 4-2 H114 Comm 2,384
Ward 4 Precinct 1,587
Ward 4 Precinct 2 H65,361
Ward 4 Precinct 2 H68,58
Ward 4 Precinct 3,900
Ward 4 Precinct 4,887
Ward 5,583
Ward 5 College H114,34
Ward 5 H116,679
Ward 6 Precinct 1,1477
Ward 6 Precinct 2,1223
Ward Four,846
Ward I,703
Ward II,567
Ward III,534
Ward III/Comm1,4
Ward One,812
Ward Pct 0101,496
Ward Pct 0102,485
Ward Pct 0103,415
Ward Pct 0104,586
Ward Pct 0105,842
Ward Pct 0106,949
Ward Pct 0107,3
Ward Pct 0109,2
Ward Pct 0201,546
Ward Pct 0202,432
Ward Pct 0203,437
Ward Pct 0204,427
Ward Pct 0205,374
Ward Pct 0206,495
Ward Pct 0207,357
Ward Pct 0208,421
Ward Pct 0209,553
Ward Pct 0210,519
Ward Pct 0211,436
Ward Pct 0301,512
Ward Pct 0302,408
Ward Pct 0303,474
Ward Pct 0304,469
Ward Pct 0305,350
Ward Pct 0306,376
Ward Pct 0307,532
Ward Pct 0308,430
Ward Pct 0309,616
Ward Pct 0310,61
Ward Pct 0401,478
Ward Pct 0402,701
Ward Pct 0403,399
Ward Pct 0404,678
Ward Pct 0406,591
Ward Pct 0407,370
Ward Pct 0408,529
Ward Pct 0409,508
Ward Pct 0410,540
Ward Pct 0411,141
Ward Pct 0414,58
Ward Pct 0415,327
Ward Pct 0501,436
Ward Pct 0502,487
Ward Pct 0503,451
Ward Pct 0504,454
Ward Pct 0505,527
Ward Pct 0506,447
Ward Pct 0507,421
Ward Pct 0508,363
Ward Pct 0509,685
Ward Pct 0510,713
Ward Pct 0511,668
Ward Pct 0514,431
Ward Pct 0515,196
Ward Pct 0591,218
Ward Pct 0601,481
Ward Pct 0602,593
Ward Pct 0603,511
Ward Pct 0604,636
Ward Pct 0605,517
Ward Pct 0606,425
Ward Pct 0607,413
Ward Pct 0608,667
Ward Pct 0609,1411
Ward Pct 0701,470
Ward Pct 0702,524
Ward Pct 0703,549
Ward Pct 0704,543
Ward Pct 0705,420
Ward Pct 0706,403
Ward Pct 0707,435
Ward Pct 0709,359
Ward Pct 0710,426
Ward Pct 0711,618
Ward Pct 0801,477
Ward Pct 0802,494
Ward Pct 0803,557
Ward Pct 0804,554
Ward Pct 0805,739
Ward Pct 0806,386
Ward Pct 0807,493
Ward Pct 0808,428
Ward Pct 0809,525
Ward Pct 0810,395
Ward Pct 0811,573
Ward Pct 0901,135
Ward Pct 0902,436
Ward Pct 0903,702
Ward Pct 0904,567
Ward Pct 0905,596
Ward Pct 0906,624
Ward Pct 0908,910
Ward Pct 0909,396
Ward Pct 0910,861
Ward Pct 0911,440
Ward Pct 0912,274
Ward Pct 1001,564
Ward Pct 1002,406
Ward Pct 1003,825
Ward Pct 1004,535
Ward Pct 1005,474
Ward Pct 1006,407
Ward Pct 1007,529
Ward Pct 1008,501
Ward Pct 1009,362
Ward Pct 1010,554
Ward Pct 1011,821
Ward Pct 1013,60
Ward Pct 1014,570
Ward Pct 1101,387
Ward Pct 1102,503
Ward Pct 1103,443
Ward Pct 1104,636
Ward Pct 1105,526
Ward Pct 1106,545
Ward Pct 1107,565
Ward Pct 1108,512
Ward Pct 1109,570
Ward Pct 1110,372
Ward Pct 1201,586
Ward Pct 1202,526
Ward Pct 1203,532
Ward Pct 1204,601
Ward Pct 1205,508
Ward Pct 1206,707
Ward Pct 1207,748
Ward Pct 1208,615
Ward Pct 1209,973
Ward Pct 1211,866
Ward Pct 1213,586
Ward Pct 1214,546
Ward Pct 1215,919
Ward Pct 1216,1067
Ward Pct 1217,8
Ward Pct 1219,114
Ward Pct 1220,723
Ward Pct 1231,421
Ward Pct 1301,2
Ward Pct 1302,284
Ward Pct 1305,47
Ward Pct 1306,203
Ward Pct 1308,12
Ward Pct 1309,168
Ward Pct 1312,974
Ward Pct 1321,152
Ward Pct 1322,136
Ward Pct 1330,358
Ward Pct 1401,928
Ward Pct 1402,837
Ward Pct 1403,449
Ward Pct 1404,1119
Ward Pct 1405,504
Ward Pct 1501,868
Ward Pct 1502,544
Ward Pct 1503,75
Ward Three,526
Ward Two,597
Waring,66
Washburn - Mission,830
Washington,353
Washington City Precinct,650
Washington Precinct,144
Washington Township,312
Washington Twp,370
Washington Twp / Republic,49
Waterville Twp,85
Waterville Twp/Waterville,475
Wathena City Precinct,832
Wathena Country Precinct,180
Waverly City,367
Wayne Precinct,135
Wayne Twp,60
WBC 110,98
WBC 111,4
WD 10,3
WD 1E,490
WD 1W,332
WD 2C,425
WD 2E,491
WD 2S,632
WD 2W,373
WD 3,601
WD 3S,167
WD 4,197
WD 5E,851
WD 5W,392
WD 6,799
WD 6A,238
WD 7,489
WD 7A,2
WD 8,36
WD 9,23
Webber City,23
Webster Township,42
Webster TWP,20
Welda Twp,218
Wellington City 1,2156
Wellington City 2,3311
Wellington Lake Exclave,2
Wellington Twnshp H 80,80
Wellington Twnshp H79,166
Wellington Twnshp H80 Pt A,6
Wellington Twnshp H80 Pt B,1
Wellington Twnshp H80A,17
Wells Twp,96
Wellsville City,1298
Wendell Twp,46
West Branch,311
West Center,101
West Cherry Twp,221
West Cottonwood Falls,294
West Ellsworth,521
West Elm Twp,403
West Erie Twp,511
West Eudora 50 Twp,69
West Fairview,546
West Falls,69
West Lincoln,127
West Marion Township,106
West Middle Creek,637
West Morgan Twp,287
West Plains TWP,99
West Potter - Topeka,103
West Rossville - Rossville,554
West Sarcoxie Township,141
West Second,798
West Silver Lake - Silver Lake,542
West Strong,20
West Strong City,45
West Third,1618
West Union Township,40
West Valley 6,454
West Valley EXC H6,290
West Valley Exclave H9,40
West Washington Twp,101
West Wichita - Soldier,584
Western Twp.,23
Westminster 64,74
Westola,44
Westphalia City,91
Westphalia Twp,138
Westwood 0-01,829
Westwood 0-02,657
Westwood Hills 0-01,338
Wetmore City,210
Wetmore Township,95
Wheatland,106
Wheatland Twp,150
White Cloud City Precinct,95
White Cloud Country Precinct,59
White Rock Township,23
White Rock Twp,70
White Rock Twp Ward 7,10
White Township Part A,161
White Township Part B,106
Whitemound Township,25
Whitewater/Milton - 72,517
Whitfield - Soldier,601
Whiting,112
Whiting City,135
Wilburn Twp,56
Wildcat Township,123
Wildcat Twp,660
Wildhorse Township,49
Willard - Dover,502
Williamsburg City,222
Williamsburg Twp,262
Willis City,22
Willow Springs 67 H117,24
Willow Springs 67 H5A,740
Willow Springs 67 H5B,372
Willow Springs 67 H5C,106
Willowbrook 82,83
Willowdale,202
Willowdale 1,27
Wilmore City,30
Wilson,148
Wilson City,521
Wilson Twp,175
Wilson Twp Ward 8,47
Winchester City,319
Windom City,71
Windsor,97
Winfield Twp,18
Wingfield,134
Winona City,138
Winona Twp.,48
Winterset Twp CC1,44
Woodbine City,121
YC #1,484
YC #2,403
Yoder H114,406
York - Mission,672
York 072,33
York Outer - Mission,72
Yucca - Mission,256
Zeandale Twp,265
Zenda,44
